age,annual_income,education_years,work_experience_years,credit_score,loan_amount,loan_duration_months,interest_rate,debt_to_income_ratio,monthly_expenses,savings_balance,investment_balance,number_of_dependents,employment_stability_years,housing_status_score,marital_status_score,health_risk_index,insurance_coverage_score,spending_score,online_activity_score,device_usage_hours,location_risk_index,previous_default_count,financial_literacy_score,loan_default
63,38252.4160797775,11,17,627.931023027043,14250.199747944303,60,8.238215632780985,0.5685893505040338,2625.2591552581534,25435.410648851903,15742.653829288065,4,27,1,1,0.14936642412464296,5,79,27,2.9569324520490685,0.9669372719826841,0,88,0
37,62982.07124982986,19,35,654.0088311564164,40712.109406430696,48,13.434637447181471,0.4115527951503463,3970.55546312021,200.0289108406996,14614.99188786691,1,13,1,1,0.00844988426675397,4,20,33,4.48488165643546,0.1701571762528884,0,3,0
25,74161.81989984105,19,18,646.7970378070728,5492.44392713717,36,4.3765810427198435,0.6540702878745601,1359.2790471961102,0.0,19425.126439818254,5,25,3,1,0.1904107179347706,4,17,22,3.0118798655998575,0.10508193272229271,1,80,0
38,63024.65320633875,12,23,744.511103030326,33955.797506601026,60,16.769311385680943,0.3496910373005369,1741.262304220937,37979.61360011349,0.0,3,6,1,1,0.5534613179832505,4,15,12,6.608807480277917,0.7544786130708778,0,82,0
39,55762.56413931676,9,27,676.9777605477647,36444.48974673922,24,3.0495574443406706,0.5095691762254169,3175.1819406468367,21982.28303220913,8540.92164623433,5,11,5,1,0.45085363417296487,4,49,90,1.4734795030109542,0.5096774466421164,0,65,0
39,67829.33095817975,16,36,604.2165325389403,44917.64528977727,60,17.270684647903984,0.7944706513125673,2798.647868344645,15076.525482985298,0.0,2,16,1,1,0.0024715402306890732,5,14,94,7.71318391869612,0.0729929944785932,0,100,0
63,79850.09962201217,10,27,713.9650575384065,24572.736490568015,12,17.60605776314222,0.7638833215105518,2669.1651173551813,6875.886907925598,0.0,2,29,5,2,0.5266245513893858,3,6,40,8.989443510885481,0.04354133626857348,0,52,0
29,70096.90629853828,18,25,702.6335506811056,11649.02386163044,48,10.780668671698937,0.8528262215341493,2410.292183983295,24444.98721467887,3455.1810695107743,1,11,1,2,0.50319143413892,2,39,43,7.720763238108362,0.9468971403374197,0,21,0
44,68529.97698684798,10,20,735.9648001222464,18073.487911503726,60,14.718161280462859,0.8211937310392322,928.6007640841506,11331.406663321588,10082.254149996708,2,24,5,3,0.16129602199754078,5,57,83,4.3828149211325655,0.8356241017178447,1,89,0
32,65740.22232189124,19,38,764.9421041419938,16114.537522779478,24,11.67903555008914,0.6896767351221924,1695.167297270302,9299.023780030446,16494.202554931642,4,25,4,3,0.8637547780758102,1,9,97,2.1405003071972217,0.5098021587745923,0,61,0
41,75247.59093180035,9,2,612.5055949823461,31196.38022625092,48,11.381970867060618,0.5823033019831222,3138.4405556151933,20488.513130063722,24320.62226207014,0,10,1,1,0.9954892739895539,2,56,97,6.784864899650954,0.8809646812386421,0,5,0
38,63021.006829064005,12,8,668.2481398733522,24319.259196320323,60,13.584762179097805,0.6237312222434727,3231.1547109277044,13993.608675916046,34753.62074689232,4,15,2,3,0.5493863266286555,2,10,9,10.388267753265628,0.4808850751193744,0,34,0
36,63969.03083848804,9,4,694.4696899940988,29162.590775231773,12,10.087464850627839,0.8006851895229002,1685.2067370864115,8488.178533356411,15042.095927065107,5,23,1,2,0.42562177260774325,2,61,54,3.808789786698744,0.690740271605971,0,7,0
56,25703.577304359293,15,23,749.488658510486,29556.953108246005,60,12.236241486452752,0.6785206546694369,2577.516348226811,11706.273052058488,17314.883457518576,5,14,1,2,0.6208013401468068,2,39,70,9.085663869976386,0.1643975479736982,0,33,0
34,63587.528371019915,12,3,629.4626651401938,15997.307757568544,12,10.041118731580124,0.15577430300264095,1099.4256174926545,15925.497794262317,31066.455301710404,3,3,2,3,0.2818435557551454,3,80,44,6.549215150792557,0.36008327627477565,1,99,0
23,36920.82221331612,17,16,654.0364509663874,15242.866311061163,12,6.250274978013021,0.7944473829151562,3071.851801374213,19391.065924127768,15392.287919271766,0,21,1,1,0.43388796867106305,2,26,23,1.9259250846851088,0.2138866943579435,1,81,0
25,62143.08117159833,18,27,632.5636882930888,26280.319085203853,60,12.706120474541692,0.8620372803455028,2587.7435889404833,2883.327559783751,45114.22551564152,3,16,4,2,0.1941177671701363,1,57,31,7.367522546642756,0.9366317298552826,0,55,0
41,70511.58120295388,8,1,703.1340660240138,33092.4482434339,36,11.046507033562456,0.3347536222900387,2419.708360891046,12923.121626920845,14133.668538022497,0,2,4,3,0.8171025492472005,2,99,66,8.083416389512273,0.9071292192326457,0,51,0
52,63912.96593456592,14,0,694.6410700034982,39776.166742818605,24,7.146211113608463,0.7095775538205619,1815.198275056803,31183.396851341655,16963.78949477497,0,16,1,2,0.5111575351913555,4,2,20,4.73594744845281,0.3410175836182461,0,9,0
55,60220.982753204284,16,31,629.3462071376285,39028.69065739428,12,4.509305419185131,0.29083065077732934,1840.120264655041,27884.457452635346,52019.39825650459,3,28,3,2,0.4169454805557574,5,69,77,5.253361675865954,0.9416510836629782,0,63,0
18,43076.13909210877,19,27,666.5273979482613,23448.90157646714,24,11.657066736075997,0.6675045025478956,1849.019575783699,6025.281929168454,21443.572712854875,2,5,2,2,0.9051812540426821,3,3,47,0.7688159959138967,0.16776342747522222,2,52,0
26,51278.340594631925,14,21,716.9829625936995,12109.408023612055,36,9.283262486805008,0.3549719138057779,2181.318795078936,8240.980570869404,0.0,0,23,2,1,0.49467811606986123,5,99,82,8.158162801840078,0.49897704950542954,2,77,0
21,44307.022422533366,12,39,621.5628138589125,15027.922273326296,48,7.632854145666354,0.2895659516705239,3029.335831311296,15785.721108221958,29588.516550786146,5,28,4,3,0.03560380196573876,5,87,59,9.409336020050775,0.01269770912472623,0,7,0
21,49772.61629234903,9,8,685.8329980878316,43163.14760379154,12,10.748729352754701,0.33821840041801265,2017.8217714999644,15564.451831208205,24739.69218659598,5,15,4,3,0.8322864722852354,2,30,82,10.60254724245307,0.6651988242459043,2,25,0
60,50161.122457314515,15,9,594.5678084716391,50198.17637656975,48,6.902634606340809,0.4902452623845927,2745.360007920545,29590.689618633187,23569.3122256983,4,18,1,2,0.8769248395388617,3,70,44,7.523988319778426,0.8099747572533421,0,73,0
25,65908.0145541324,17,6,640.5503939298877,4845.703789772884,24,11.576342677137523,0.4021158264313992,3033.485656059094,16066.362946294565,0.0,0,18,1,3,0.11494042313670705,3,89,60,0.9585946302239302,0.5448152911702432,0,57,0
21,70640.38143191248,15,17,751.7338371193217,28209.485102780018,24,6.379434509483639,0.5901516659979833,2035.155683491691,29937.891970855337,45261.575239337355,3,27,5,2,0.14664811547637957,5,58,36,6.9190046035382275,0.8251733323253787,0,30,0
37,56495.5088739353,9,23,588.488215456317,2646.732433981648,36,14.98868984313105,0.15238442981469502,3050.7829510935435,29862.908324047792,39798.93078414248,1,6,5,1,0.7450256369645788,5,67,97,8.37921911867443,0.5958277306234769,1,38,0
19,83499.90101721787,13,38,703.0825168344267,19493.647019026463,60,3.673094570390048,0.40610450707139273,2302.263142471436,25886.18385732176,20142.8774888491,4,4,3,2,0.22058492163884924,4,52,84,1.8152022950685651,0.5671627493877063,1,17,0
44,25168.20975748018,8,39,691.6224969358296,34963.75318365882,60,14.02193803047518,0.30888857989806495,2488.660073193232,23516.33281179595,5690.421007785299,2,18,1,3,0.10691450632723265,3,3,98,5.727474686107489,0.33067412335897994,0,79,0
44,38904.19847514301,17,9,679.4062524873125,35957.02110942661,48,15.117885514378484,0.42261407898082953,1654.5693125151379,5263.151578048764,7930.452568336052,0,14,5,2,0.789071606634417,2,34,74,10.32782486857434,0.7820166394459577,1,51,0
61,69163.52514835657,11,17,622.4939055003264,19070.010555898094,36,9.139731688823293,0.15868214543043063,2225.2898415487953,13080.326528256279,23708.134747202603,5,7,5,3,0.03046313730319883,2,39,88,3.6504595922446494,0.5523662561461378,0,45,0
49,83909.90512363479,12,22,706.9271429775738,5672.427085142062,24,5.143055190236456,0.1986613467828856,1316.5379707606116,6819.0687265479255,0.0,5,23,3,2,0.998012649956547,4,3,80,4.903850761628725,0.7518562101867919,0,31,0
32,57495.08492882281,12,0,596.3088834806655,16966.4902759911,12,16.6681537626937,0.5912154761851078,1968.9738556931834,4425.341084192156,32427.85805222753,3,11,5,2,0.8526191701203677,4,68,50,4.875601024752681,0.18834073641847837,2,95,0
55,34031.78089059631,16,36,704.5583994162739,16787.657636420714,24,9.326621174869283,0.6215198289230818,2139.940974488375,12670.696319989383,6145.771446956751,4,29,5,3,0.9212125310407103,2,48,64,10.680624016540877,0.5956450334057267,0,6,0
43,54974.88932495045,19,6,738.3133375351596,4223.065994921828,12,15.127996196662153,0.15688504944444776,3110.857875550189,25236.03706203627,0.0,0,5,5,2,0.3006861315289503,2,83,36,2.095465071159685,0.06442680410218338,0,40,0
47,66668.76310996673,8,30,728.5571991227853,20772.972922972192,48,17.353157293568373,0.3922414094892509,2900.7464977894106,19231.64335476605,27336.572649273265,5,26,4,3,0.049822344292416276,3,67,10,8.031512990077744,0.5396117524858288,0,100,0
49,58047.06540346566,8,13,638.6874482614909,37437.63084563141,24,8.60618427095281,0.687870183005499,2364.4331224223674,921.0806367400073,6954.4278157952995,4,26,4,1,0.8078896071717987,1,88,67,7.23318222583883,0.6546868600784206,0,95,0
26,42365.844658676986,17,18,598.9812266738302,40289.593622093205,48,6.1442078099934285,0.18461002515118963,1293.9586257943506,19632.75314248516,27524.48509759967,0,17,4,1,0.8235322658400942,3,14,20,8.667211093959065,0.8858151851762069,1,54,0
23,43595.86624319319,19,17,663.7301883965808,13922.064319195897,12,8.221565691457373,0.1644133550532939,2275.3204271219943,33288.97754589384,31790.089433159625,3,24,2,2,0.34654325220880433,4,89,53,10.75706282970954,0.6083373712178131,0,44,0
49,72890.69767457501,11,0,760.9243030186242,23266.13731244971,36,3.1143674703530055,0.35726883845582913,2167.197975959846,14860.89020762173,0.0,1,14,1,1,0.7899297692194229,1,35,59,1.6408474630128702,0.8875809551171719,0,64,0
47,48648.21455242593,10,33,720.0885403627599,21214.761552951582,60,10.992102189738464,0.1728925685671005,2407.593684989099,24789.02546621803,0.0,4,24,3,2,0.3642454659499198,4,9,59,4.071860946533608,0.12018003090477625,1,59,0
41,71398.11257372663,9,38,786.4514624336657,15522.765517877386,48,3.1861375370435505,0.814241713080262,3045.837857628282,38178.38712832354,4232.428678337206,4,23,2,3,0.9089974269914991,5,96,91,7.166776522823787,0.6502007576547878,0,53,0
54,57411.062629142165,9,35,696.7799753825911,14613.746127047012,48,14.256917341550892,0.4353279222038722,2130.681026824422,13506.47290898087,31952.58987105907,3,24,2,1,0.09745646171403288,2,29,86,4.554558696263398,0.01629233497394056,0,82,0
30,47964.15882933869,10,19,704.1967941209322,1000.0,12,5.770584729308204,0.060422042462490805,2417.251600159246,16213.949357467494,6281.756988524059,0,18,1,3,0.849301195659074,5,65,50,8.487053204102443,0.6593998497898235,1,90,0
36,51666.23592990327,19,36,704.8364128888893,54848.12136861775,24,14.149479272486529,0.13831235476109072,4250.648145274975,9579.929082730894,0.0,2,28,3,1,0.49131887728687607,5,92,69,11.03823572998941,0.4302848793675518,0,15,0
51,67236.02685393262,14,1,617.1550711374813,10946.099149707588,60,12.559802252054576,0.47469731777530666,2435.1329274001587,10440.385583231975,15149.099037620239,3,8,2,2,0.3582380243241031,5,10,18,0.5176310583038217,0.15518396189278372,0,86,0
62,61259.89594022317,18,0,805.5808013050546,50560.78002612581,24,13.652915908429033,0.5156064523326706,1834.1084837047788,7626.625938684702,21679.754728967964,5,7,2,3,0.2451873289744294,3,82,27,1.4084835710926165,0.261518966513394,1,17,0
29,85072.75646024101,14,18,660.9846978985836,37669.49276845454,36,10.77083587249563,0.7891001076541958,1840.7861820686508,6936.465313586854,20325.99676258469,4,4,2,2,0.3416736001057442,4,3,16,7.453583075105988,0.9823246968858008,0,82,0
35,30173.040607580915,13,13,652.1117811726499,20886.527798841238,24,4.615702449417359,0.6377693464827918,2506.0048913770106,3038.472318236043,39170.582086534574,1,9,1,2,0.2658227023645392,1,64,30,6.184863264496833,0.5917086846287735,2,91,0
26,62863.88260255854,17,19,692.8588823874177,6300.233756558606,12,5.0810554022172445,0.7586746737948965,3841.926569798386,1863.0594692550167,4246.089592860055,4,7,4,2,0.4508072276621107,4,92,47,2.4917241597395074,0.5699608126873622,0,19,0
57,65249.16972265148,12,30,632.396223711081,33307.56754234291,24,4.250079196798713,0.2495571746912396,3268.081497951208,12811.602409624164,2814.323054749999,1,2,2,1,0.9238949940067842,4,89,95,8.837463618659932,0.9325623367283887,2,51,0
50,75711.20009795306,9,20,770.8679181877028,16744.716638369653,48,11.083528503790877,0.058111326944962516,2758.011923987152,21621.285331344996,49151.49284743251,0,22,5,1,0.28308128731161086,4,40,82,10.833461407178278,0.7949130567178949,1,84,0
33,47291.97806121044,19,1,697.4425471974259,43670.36833914516,36,16.597220526507122,0.5878369930329768,2334.8617205730725,11506.267278522322,33995.33441052182,4,20,3,1,0.20668893730315352,3,50,29,11.38296997482384,0.021293523812908166,0,68,0
64,47170.01062467252,9,34,607.0546777468119,1000.0,12,7.518494272040542,0.6360036064653259,2909.6764524442347,12393.031298314807,0.0,2,20,1,2,0.5879240199296197,2,21,60,0.6571083046132726,0.49961044906722796,1,70,0
35,77365.26796057136,15,20,635.3808339345997,40437.12050213099,36,15.851572462483055,0.48740002378034775,2012.83336580299,31222.71473225743,43201.87956786371,1,3,1,2,0.9634917784912994,3,82,79,4.034865339952438,0.3256966499738254,0,21,0
36,70829.13839835212,12,24,708.0053066481311,45841.86264750103,24,6.4805278411394625,0.7137257594496365,1707.8816855460518,16274.90960767991,13383.674044407222,1,15,5,1,0.24455261389360317,2,53,13,4.910720152265296,0.4386077132982378,0,13,0
24,66776.41428126786,10,10,741.9482118053379,23208.19196044916,60,9.9214406270566,0.2830228292935452,3683.421896043078,3918.3659449614843,22552.824149967226,5,4,1,3,0.8748505951948636,1,67,92,3.1548223268608186,0.3281029929591791,1,86,0
53,74533.80438666874,12,31,764.8416696177833,10191.809373153674,24,16.49572419195382,0.49888942200275443,2286.703811831877,8743.731378281853,27904.826957914847,4,15,2,3,0.6387041329911693,5,38,20,4.297072559929564,0.49519575079234723,0,71,0
40,55966.58886684418,16,26,725.0778202460128,25197.088947186046,12,10.016948476064648,0.8095520334350974,1916.9522172475836,14964.945718507908,10900.098229710575,2,18,1,1,0.6007599470637244,2,61,43,1.7511938197706525,0.4202244313193789,1,38,0
47,61483.536428849955,17,15,704.954429532905,8651.365692940111,24,6.876935786754978,0.06366095677944872,1854.935208113396,29072.2084057952,49914.84906035788,1,17,1,1,0.5777466156147939,4,11,4,6.930776795645654,0.9582395333103907,1,57,0
39,61712.560898870506,8,8,765.49660406596,1000.0,36,11.487891730058285,0.3446797224157096,2888.39890817864,3218.2210600199014,6745.656066071329,1,2,2,1,0.09854793749206658,5,60,92,7.014783553959057,0.2584284238298782,1,28,0
31,37291.600490207,12,9,581.1321508738604,47399.5331644548,60,10.346564308626903,0.44979312980025116,3586.2748400889786,24298.40522041124,17502.332500156874,4,12,2,2,0.5452149740007479,3,85,60,7.938554031712455,0.41321166411334576,2,5,0
25,77799.62171963419,13,8,634.5776271990701,17920.483636418016,12,3.6089123151796967,0.4777374289620441,1891.9750658210323,8945.073242956227,47711.713322703996,3,7,1,2,0.1729302015670412,1,36,50,4.145835292343158,0.39159516538626093,1,64,0
18,77557.37296448063,14,25,660.7888840617576,21995.839444644826,12,3.407810342519293,0.0668720970618137,1052.802010919535,32576.669278883306,48533.54256352083,2,8,4,3,0.652276104884675,3,77,88,9.562192492510697,0.4091686019917662,0,10,0
52,85525.53805285593,15,1,679.5946294456177,27898.39671204302,24,10.054798139916507,0.1141629242734843,4202.302567122022,3975.3829906446063,16452.265850211443,0,29,3,3,0.02641508366893175,2,1,80,10.097550984125283,0.7717383213690052,0,44,0
64,67317.95367370972,19,11,648.2218802068296,25684.47744503486,12,15.631181081761623,0.09216568199908416,3504.439404435786,13458.528782832123,3490.3065323137416,5,13,5,3,0.5082531636270177,2,89,10,1.1891872716755016,0.010312207595180256,0,21,0
49,67313.42448251093,17,5,659.9207880459637,39662.29747019437,12,15.36920148493169,0.8448580922857403,2579.752020972773,21167.680031653,31304.042419715744,5,20,3,3,0.23017491879856344,5,43,45,5.640279620520943,0.7151059118903609,1,76,0
22,72849.85210641973,9,5,577.9156819032756,40038.70913651093,24,5.1213370238996925,0.3362189619361243,3919.1942869021022,23369.037654984153,506.8724831106083,2,18,5,1,0.8233786399576601,3,9,99,7.736453034442609,0.4909240229003202,1,37,0
36,62287.31885424029,18,34,664.6762356768654,21910.76940522738,48,5.601998462080221,0.7492166179139901,3102.1961400769837,12044.072573836544,25311.15620094981,1,29,1,3,0.3439081431802907,3,88,39,2.1541514123396377,0.9225840946429529,0,7,0
39,40129.89341382251,12,26,657.4866327483397,26330.91857688462,60,10.488211999811309,0.7290118136315276,2445.67576523245,14753.46617028949,33912.68124139808,1,3,1,3,0.9545683510864051,2,71,78,1.0292949842779406,0.8846980299637472,0,99,0
49,43570.99390888654,13,27,626.5023218543118,55704.898514677836,24,4.708007428993412,0.8165059437265646,1286.3191077481592,24204.67347034812,61401.10818395905,2,23,1,2,0.7648281165246011,4,52,33,0.7136719778244978,0.3909185937953258,1,92,0
62,53668.069750669485,17,7,701.6100665452283,27534.211117749906,36,4.701482198020672,0.3344860185006233,3006.5017738779843,36609.55626377833,30676.395564958046,1,7,2,1,0.5528898041387877,4,26,7,6.300952643231955,0.7305208386418872,0,91,0
61,91888.69999377955,18,27,692.2748244466426,20538.211941457197,12,5.780291382045419,0.4953103000414042,2538.122458634799,0.0,44850.40523174066,0,16,4,2,0.10924824936720823,4,58,14,8.003053799509,0.27884594147309816,2,78,0
38,49055.725574895274,18,18,688.308753717058,21001.463676163497,36,4.705407834038208,0.18154174498394565,2318.0257353294824,0.0,23622.39545940273,3,29,1,2,0.12508471241924568,3,89,43,8.700542842142266,0.41183645349343023,2,69,0
